ID,pc1,pc2,Name,Club,Position,BestPosition,Finishing,Penalties,HeadingAccuracy,ShotPower,FKAccuracy,Dribbling,BallControl
797,-1.0907509814273264,-0.7590455477236101,Everton,SL Benfica,3,MID,75.0,64.0,45.0,77.0,56.0,86.0,85.0
798,-1.220571014568613,-0.9636761307730786,V. Tsygankov,Dynamo Kyiv,3,MID,75.0,73.0,45.0,70.0,76.0,80.0,81.0
799,-0.8579117009388821,-0.8483304622088862,N. Madueke,PSV,3,MID,72.0,61.0,42.0,73.0,63.0,86.0,82.0
800,-0.8572957988424756,-0.891825187276237,O. Idrissi,Sevilla FC,3,MID,75.0,45.0,48.0,81.0,68.0,82.0,80.0
801,-1.0077745612166262,-1.4583980096003655,Y. Soteldo,Toronto FC,3,MID,69.0,71.0,35.0,74.0,74.0,83.0,78.0
802,-1.6775548781922602,-0.5893703979779855,S. Bergwijn,Tottenham Hotspur,3,MID,75.0,68.0,60.0,84.0,66.0,84.0,82.0
803,-1.6233464005185745,-0.7088035996706904,Pozuelo,Toronto FC,3,MID,74.0,77.0,54.0,75.0,74.0,82.0,83.0
804,-0.8043040586941905,-0.3270505047812644,Luiz Araújo,Atlanta United,3,MID,66.0,62.0,54.0,72.0,64.0,82.0,81.0
805,-1.6889427532549082,-0.9622867073705601,Rochina,Granada CF,3,MID,74.0,67.0,54.0,83.0,77.0,82.0,82.0
806,-1.7908125149281218,-0.7515464952968206,20 E. Lavezzi,Hebei FC,3,MID,77.0,71.0,57.0,79.0,78.0,82.0,83.0
807,-1.1808669414307504,-1.3182691712915338,A. Oxlade-Chamberlain,Liverpool,3,MID,70.0,69.0,39.0,83.0,60.0,83.0,83.0
808,-0.6618629093455267,-0.8440591998498177,G. Reyna,Borussia Dortmund,3,MID,68.0,50.0,45.0,78.0,64.0,85.0,79.0
809,-0.7082250279149073,-0.11101002114524433,Simão Acunha,Clube Atlético Mineiro,3,MID,66.0,67.0,60.0,71.0,61.0,76.0,78.0
810,-1.7188424851106558,-1.109677055348928,M. Philipp,VfL Wolfsburg,3,MID,78.0,83.0,50.0,82.0,65.0,80.0,80.0
811,-0.6633336475624093,-0.30824058985217856,M. Kudus,Ajax,3,MID,72.0,64.0,52.0,77.0,41.0,82.0,81.0
812,-1.1610596509181508,-0.5452503687101063,E. Buendía,Aston Villa,3,MID,73.0,49.0,57.0,80.0,74.0,81.0,83.0
813,-2.476676815953982,-0.5681860393981587,L. Rodríguez,Gimnasia y Esgrima La Plata,3,MID,82.0,81.0,68.0,84.0,79.0,84.0,83.0
814,-1.2343669883259512,-0.35094720753354,L. Blas,FC Nantes,3,MID,68.0,71.0,58.0,74.0,67.0,84.0,80.0
815,-1.8677718631049052,0.21613427705857596,M. Suárez,River Plate,3,MID,76.0,71.0,76.0,78.0,70.0,82.0,84.0
816,-1.0250446118855028,-0.19261030941472826,R. Gravenberch,Ajax,3,MID,74.0,58.0,58.0,77.0,56.0,83.0,84.0
817,-1.8319392496578972,-0.9209245257062454,F. Bernardeschi,Juventus,3,MID,61.0,82.0,53.0,80.0,80.0,85.0,84.0
818,-1.9795468139150643,-0.7521647844002982,E. Lamela,Sevilla FC,3,MID,74.0,75.0,60.0,81.0,81.0,83.0,82.0
819,-1.6185586311530495,-0.24074037275794632,J. Lingard,Manchester United,3,MID,78.0,70.0,67.0,79.0,68.0,80.0,80.0
820,-1.1624214615832806,-1.2926168731027883,A. Taarabt,SL Benfica,3,MID,65.0,70.0,36.0,76.0,71.0,86.0,85.0
821,-1.3541764954669515,-0.7296643294636849,21 Wendel,Sporting CP,3,MID,67.0,66.0,57.0,86.0,64.0,81.0,80.0
822,-2.038437842581752,-0.5213071009189049,K. Fortounis,Olympiacos CFP,3,MID,78.0,78.0,62.0,76.0,81.0,83.0,84.0
823,-1.045828703552534,-1.1543095439917241,Claudio Coíntra,Palmeiras,3,MID,73.0,73.0,45.0,74.0,74.0,75.0,76.0
824,-1.4830104741644188,-0.8731282099969517,P. Foden,Manchester City,3,MID,79.0,64.0,47.0,82.0,59.0,86.0,88.0
825,-1.7210686130950266,-0.5692016413720344,Bernardo Silva,Manchester City,3,MID,77.0,68.0,51.0,76.0,67.0,92.0,90.0
826,0.7143067348354457,0.9091387384132416,J. Schouten,Bologna,3,MID,52.0,57.0,63.0,60.0,33.0,75.0,75.0
827,-0.993815391750343,0.33202611901200274,O. Yokuşlu,RC Celta de Vigo,3,MID,65.0,60.0,78.0,79.0,65.0,73.0,76.0
828,-0.35043428849010366,-0.2095676905910718,M. Elneny,Arsenal,3,MID,57.0,62.0,61.0,78.0,56.0,68.0,76.0
829,0.9071192756346178,0.8818545705256399,C. Kramer,Borussia Mönchengladbach,3,MID,48.0,47.0,61.0,54.0,51.0,72.0,77.0
830,1.169635946260735,0.7630026194472741,D. Samassékou,TSG Hoffenheim,3,MID,42.0,56.0,60.0,60.0,34.0,68.0,72.0
831,1.1690280419952837,1.1839288512180228,T. Adams,RB Leipzig,3,MID,48.0,51.0,65.0,51.0,42.0,70.0,73.0
832,-0.30503116860634943,0.6438965170535423,D. Rice,West Ham United,3,MID,42.0,71.0,71.0,70.0,53.0,75.0,79.0
833,0.2903661176341931,0.8423911764937685,R. Gagliardini,Inter,3,MID,54.0,40.0,73.0,76.0,38.0,75.0,76.0
834,-1.1818587055497813,-0.628878522413452,A. Guardado,Real Betis Balompié,3,MID,64.0,70.0,55.0,73.0,80.0,78.0,80.0
835,-0.4836577863605945,-0.3995344966600167,Illarramendi,Real Sociedad,3,MID,72.0,50.0,51.0,69.0,68.0,78.0,80.0
836,-0.6457245126196871,0.2795956791243699,N. Maksimović,Getafe CF,3,MID,70.0,50.0,73.0,72.0,72.0,70.0,76.0
837,-0.4888048851012079,0.40271013008843043,21 Souza,Beşiktaş JK,3,MID,54.0,62.0,75.0,76.0,60.0,69.0,75.0
838,1.058523541181171,0.2539963966064786,David Seijalbo,Clube Atlético Mineiro,3,MID,45.0,62.0,60.0,65.0,44.0,50.0,70.0
839,-0.3620996908474761,-0.04778083377439816,Douglas Luiz,Aston Villa,3,MID,64.0,44.0,62.0,76.0,63.0,75.0,78.0
840,-0.5122042326049749,-0.1770820254963612,J. Lerma,AFC Bournemouth,3,MID,56.0,58.0,65.0,79.0,65.0,71.0,74.0
841,-0.7699362522082177,0.13467199393903587,R. Bentancur,Juventus,3,MID,55.0,64.0,62.0,69.0,68.0,83.0,82.0
842,0.5697321248252187,1.220860284387292,J. Weigl,SL Benfica,3,MID,65.0,52.0,65.0,48.0,46.0,76.0,79.0
843,-0.595993005100099,-0.1594618908790621,G. Escalante,Lazio,3,MID,66.0,64.0,63.0,79.0,52.0,69.0,77.0
844,0.17659670083220008,0.6111284072789599,T. Stepanenko,Shakhtar Donetsk,3,MID,56.0,52.0,74.0,75.0,45.0,64.0,73.0
845,-0.3730736018070694,0.15898919639158726,I. Marcone,Elche CF,3,MID,58.0,59.0,66.0,73.0,60.0,71.0,77.0
846,-0.04802746648750651,0.20528424698260808,S. Rode,Eintracht Frankfurt,3,MID,61.0,51.0,64.0,73.0,52.0,72.0,75.0
847,-0.9548252351957243,-0.6786893938628753,L. Biglia,Fatih Karagümrük S.K.,3,MID,50.0,72.0,54.0,77.0,76.0,76.0,80.0
848,0.38217933768240203,0.6483292833385841,G. Rodríguez,Real Betis Balompié,3,MID,43.0,53.0,73.0,77.0,42.0,63.0,75.0
849,-0.2938908923694699,0.7946131170999264,W. Endo,VfB Stuttgart,3,MID,57.0,62.0,74.0,71.0,46.0,72.0,80.0
850,-0.1450472991127123,0.4947970705262771,William Carvalho,Real Betis Balompié,3,MID,58.0,60.0,70.0,71.0,50.0,72.0,74.0
851,-0.6209228004272848,-0.27829415491164083,Everton Andrão,Fluminense,3,MID,58.0,61.0,59.0,72.0,73.0,75.0,77.0
852,-0.055933101792203094,0.3070540753430447,Emilio Piodão,Bahia,3,MID,58.0,61.0,68.0,73.0,49.0,67.0,73.0
853,-1.6997773792089736,0.6158614376957736,A. Witsel,Borussia Dortmund,3,MID,71.0,76.0,84.0,75.0,68.0,78.0,81.0
854,-0.6430131653967004,0.3864822303255151,E. Skhiri,1. FC Köln,3,MID,69.0,58.0,73.0,75.0,55.0,73.0,76.0
855,-2.7420203776360004,-1.0877622209476587,J. Iličić,Atalanta,3,MID,85.0,78.0,58.0,88.0,83.0,88.0,88.0
856,0.22019423076969424,0.47857235419373173,B. Soumaré,Leicester City,3,MID,51.0,52.0,60.0,64.0,53.0,78.0,79.0
857,0.0005737535793847644,0.3326979433239346,J. Gbamin,Everton,3,MID,40.0,40.0,71.0,82.0,60.0,74.0,76.0
858,-0.9035807207968299,-1.4242604356072923,Rony Lopes,Olympiacos CFP,3,MID,71.0,65.0,38.0,77.0,73.0,77.0,78.0
859,-1.695377270599637,0.6657434225437505,K. Havertz,Chelsea,3,MID,81.0,73.0,78.0,74.0,53.0,86.0,85.0
860,-2.2670232269837385,-1.2447175343929566,N. Fekir,Real Betis Balompié,3,MID,83.0,74.0,49.0,84.0,79.0,88.0,87.0
861,-1.3071200508871736,-1.0653404130840955,A. Živković,PAOK,3,MID,74.0,68.0,46.0,78.0,71.0,82.0,81.0
862,-1.653099200290978,-0.1772627107410041,Marcos Llorente,Atlético de Madrid,3,MID,81.0,64.0,67.0,84.0,58.0,82.0,84.0
863,-1.8961957338867454,-1.4036910923654968,21 H. Ben Arfa,FC Girondins de Bordeaux,3,MID,73.0,84.0,46.0,83.0,75.0,84.0,80.0
864,-1.5944057660020894,-0.8313136785895243,Luis Alberto,Lazio,3,MID,77.0,56.0,49.0,78.0,79.0,85.0,91.0
865,-1.9012427391011781,-0.8084548222767359,T. Lemar,Atlético de Madrid,3,MID,75.0,68.0,54.0,79.0,81.0,88.0,86.0
866,-0.747109150419109,-0.48318381342964906,I. Kahveci,Fenerbahçe SK,3,MID,67.0,54.0,55.0,72.0,77.0,78.0,78.0
867,-1.212158586803495,-0.682828153972137,O. Romero,San Lorenzo de Almagro,3,MID,72.0,69.0,54.0,74.0,74.0,80.0,78.0
868,-1.3881264668982556,-0.28996549899151597,V. Verre,U.C. Sampdoria,3,MID,74.0,75.0,66.0,75.0,72.0,74.0,77.0
869,-1.8556436457079577,-0.044582927883141055,A. Correa,Atlético de Madrid,3,MID,85.0,55.0,69.0,83.0,65.0,88.0,87.0
870,-1.4706484414849685,-0.44787458853406814,R. Faivre,Stade Brestois 29,3,MID,71.0,71.0,61.0,74.0,79.0,81.0,79.0
871,-0.6547640279601913,-0.37292797882105067,Sidney Pessinho,Internacional,3,MID,56.0,67.0,62.0,73.0,77.0,72.0,71.0
872,-0.8706222992318223,-0.4535789185525908,M. Moreno,Atlanta United,3,MID,67.0,65.0,51.0,73.0,61.0,83.0,82.0
873,-1.3697872342565383,-1.0291036700089853,D. Díaz,Barcelona Sporting Club,3,MID,73.0,80.0,48.0,70.0,82.0,80.0,76.0
874,-1.4202918619435392,-0.7159733417454592,Nolito,RC Celta de Vigo,3,MID,77.0,74.0,56.0,74.0,76.0,77.0,78.0
875,-0.6401240530713572,-0.6999064684706008,M. Pereyra,Orlando City Soccer Club,3,MID,68.0,62.0,49.0,70.0,73.0,74.0,78.0
876,-0.4751508201533289,-0.9888092650495307,Carles Gil,New England Revolution,3,MID,72.0,69.0,34.0,63.0,65.0,79.0,81.0
877,-1.8181019070939348,-0.7120553974915234,M. Mount,Chelsea,3,MID,79.0,60.0,59.0,81.0,83.0,82.0,85.0
878,-1.3431880671523233,-0.7648760460336698,R. Orsolini,Bologna,3,MID,65.0,71.0,52.0,79.0,70.0,82.0,83.0
879,-0.777454481261807,-0.27290920417282405,E. Mwepu,Brighton & Hove Albion,3,MID,72.0,59.0,61.0,78.0,58.0,76.0,76.0
880,-0.7268681225042537,-0.9071685525422618,R. Doan,PSV,3,MID,68.0,58.0,45.0,76.0,67.0,80.0,79.0
881,-0.9904307325248503,-0.3325412596262314,A. Thomasson,RC Strasbourg Alsace,3,MID,67.0,65.0,61.0,75.0,70.0,77.0,77.0
882,-0.9437559792712122,-0.08922205253112801,D. Brooks,AFC Bournemouth,3,MID,71.0,65.0,61.0,70.0,66.0,80.0,79.0
883,-1.713219577342924,-1.5136343760473212,A. Gómez,Sevilla FC,3,MID,77.0,72.0,38.0,79.0,79.0,85.0,86.0
884,-1.7417651607318567,-0.5444113829576054,David Silva,Real Sociedad,3,MID,72.0,75.0,53.0,72.0,77.0,86.0,90.0
885,-0.8086517517501942,-0.5640776086860995,Pedro Neto,Wolverhampton Wanderers,3,MID,76.0,62.0,49.0,76.0,51.0,83.0,80.0
886,-0.5354405644399907,-0.9285549343633375,M. Shaparenko,Dynamo Kyiv,3,MID,70.0,55.0,41.0,69.0,74.0,78.0,80.0
887,-1.8646619394840835,-0.8085019782610657,E. Banega,Al Shabab,3,MID,71.0,79.0,55.0,77.0,81.0,83.0,84.0
888,-1.559063062203529,0.02461411233019223,F. Orellana,Real Valladolid CF,3,MID,75.0,78.0,69.0,67.0,79.0,82.0,77.0
889,-1.832094585581342,-1.1859447721525358,E. Cardona,Boca Juniors,3,MID,74.0,66.0,54.0,86.0,85.0,77.0,83.0
890,-1.808158521327133,0.2487634693254027,Marcelo,Real Madrid CF,3,MID,71.0,59.0,72.0,81.0,67.0,89.0,91.0
891,-1.6004009999144428,-0.7964849373423355,20 G. Kanga,AC Sparta Praha,3,MID,68.0,82.0,57.0,80.0,72.0,78.0,79.0
892,-1.606350624097416,-1.084995368174641,R. Nainggolan,Royal Antwerp FC,3,MID,80.0,63.0,59.0,93.0,68.0,70.0,79.0
893,-1.759169399987669,-0.6757766353234228,Renato Sanches,LOSC Lille,3,MID,67.0,68.0,61.0,89.0,68.0,84.0,83.0
894,-0.45198056364506417,-0.7988455850119254,C. Stengs,OGC Nice,3,MID,65.0,52.0,42.0,75.0,62.0,77.0,85.0
895,-1.889456904220088,-0.485591991386435,Lucas Paquetá,Olympique Lyonnais,3,MID,78.0,75.0,60.0,77.0,73.0,86.0,84.0
896,-0.8701414808613129,-0.761675250647302,Unai López,Rayo Vallecano,3,MID,74.0,46.0,51.0,76.0,79.0,76.0,82.0
897,-1.1110752203026932,-0.4011219107743458,Gedson Fernandes,SL Benfica,3,MID,64.0,60.0,61.0,80.0,70.0,82.0,78.0
898,-1.824840330585566,-0.4839387899507039,A. Gouiri,OGC Nice,3,MID,81.0,75.0,64.0,78.0,74.0,81.0,79.0
899,-1.4737290919317352,-0.8372038700951517,Andreas Pereira,Manchester United,3,MID,69.0,70.0,56.0,80.0,78.0,79.0,79.0
900,-1.265333515819826,-0.5022765191330453,Diogo Gonçalves,SL Benfica,3,MID,69.0,67.0,60.0,77.0,74.0,79.0,78.0
901,-2.4579173346492165,-0.6975904169939275,L. Stindl,Borussia Mönchengladbach,3,MID,84.0,83.0,65.0,85.0,75.0,82.0,84.0
902,-1.8254180792991728,-0.7066383304661643,Oscar,Shanghai Port FC,3,MID,78.0,70.0,59.0,80.0,78.0,81.0,83.0
903,-1.547663950119177,-0.69740685235183,21 G. Ramírez,U.C. Sampdoria,3,MID,72.0,73.0,57.0,76.0,79.0,80.0,80.0
904,-2.5986536510860136,-0.24495158586514043,Anderson Talisca,Al Nassr,3,MID,81.0,75.0,77.0,84.0,87.0,83.0,84.0
905,-1.635017694803284,-1.9200128896087028,Pedro León,CF Fuenlabrada,3,MID,74.0,71.0,36.0,84.0,85.0,78.0,82.0
906,-0.33541544746489677,-0.546880844055851,F. Wirtz,Bayer 04 Leverkusen,3,MID,70.0,60.0,39.0,65.0,54.0,85.0,83.0
907,-0.5700243396231615,-1.2617296769775999,D. Buonanotte,Universidad Católica,3,MID,62.0,69.0,36.0,69.0,76.0,77.0,77.0
908,-1.2052498375030278,-0.43927252743613543,E. Vecchio,Rosario Central,3,MID,70.0,71.0,63.0,75.0,75.0,77.0,73.0
909,-0.9388016572274045,-0.9470761900204161,Pedro,Lazio,3,MID,73.0,66.0,39.0,75.0,57.0,81.0,88.0
910,-1.3002980932055819,-0.3220992881679222,O. Trejo,Rayo Vallecano,3,MID,70.0,73.0,64.0,75.0,72.0,78.0,76.0
911,-2.260218518821645,-0.40754459599938336,21 W. Rooney,Derby County,3,MID,79.0,81.0,74.0,84.0,81.0,72.0,82.0
912,-1.4608534341917556,-0.22706566490408658,D. Baselli,Torino F.C.,3,MID,67.0,71.0,64.0,76.0,73.0,80.0,83.0
913,-1.8915445657533667,-0.8407177892653698,Marco Asensio,Real Madrid CF,3,MID,77.0,62.0,57.0,86.0,76.0,84.0,86.0
914,-0.9482060255967084,0.16137978872664752,C. Baumgartner,TSG Hoffenheim,3,MID,75.0,65.0,65.0,73.0,52.0,82.0,79.0
915,-1.27616097477151,-0.8221226830095825,J. Pastore,Elche CF,3,MID,70.0,68.0,49.0,78.0,69.0,76.0,88.0
916,-1.373878456094855,-0.37442726954044836,T. Ndombele,Tottenham Hotspur,3,MID,70.0,60.0,56.0,80.0,62.0,89.0,87.0
917,-1.1330715584876287,-0.9923382517430356,N. Keïta,Liverpool,3,MID,74.0,58.0,42.0,76.0,70.0,85.0,86.0
918,-1.5497910801566046,-0.4099055768218506,M. Greenwood,Manchester United,3,MID,77.0,67.0,65.0,83.0,65.0,81.0,78.0
919,-1.2320417972153426,-0.34010536151753623,M. Sanson,Aston Villa,3,MID,71.0,68.0,65.0,79.0,68.0,76.0,76.0
920,-1.5780805675813385,-1.1548146030057247,T. Savanier,Montpellier Hérault SC,3,MID,71.0,75.0,47.0,77.0,81.0,81.0,82.0
921,-1.4279848628924476,-0.839418680588403,M. Lanzini,West Ham United,3,MID,70.0,73.0,52.0,76.0,76.0,82.0,80.0
922,-0.9880398713062392,0.2801673457479609,A. Fulgini,Angers SCO,3,MID,75.0,53.0,67.0,70.0,66.0,85.0,81.0
923,-2.1104475811021275,0.03398323421010563,A. Martial,Manchester United,3,MID,80.0,80.0,71.0,83.0,54.0,88.0,86.0
924,-1.7685265727832657,-0.44305040234471016,N. Stanciu,SK Slavia Praha,3,MID,74.0,73.0,66.0,77.0,83.0,79.0,79.0
925,-0.1156141104388574,0.11922389664591762,Pedri,FC Barcelona,3,MID,68.0,53.0,50.0,62.0,51.0,84.0,83.0
926,-1.9675414832091647,-0.7279009774014343,Marlos,Shakhtar Donetsk,3,MID,76.0,80.0,53.0,77.0,72.0,87.0,88.0
927,-2.8420388782543076,-0.8940790031913458,J. Rodríguez,Everton,3,MID,84.0,81.0,62.0,86.0,86.0,86.0,90.0
928,-1.7600007163381395,-1.4994128535730837,Pedro Gonçalves,Sporting CP,3,MID,84.0,74.0,40.0,81.0,72.0,83.0,84.0
929,-1.0990190833232514,-1.0294079382066255,H. Barnes,Leicester City,3,MID,78.0,54.0,46.0,80.0,69.0,82.0,81.0
930,-1.0927356068583567,-0.538649727589872,P. Zieliński,Napoli,3,MID,72.0,51.0,52.0,79.0,65.0,87.0,85.0
931,-1.7461172832804617,-0.5096470222578355,C. Nkunku,RB Leipzig,3,MID,74.0,65.0,59.0,79.0,76.0,86.0,86.0
932,-1.619007447181267,-0.19131482198705926,Jonathan Viera,Unión Deportiva Las Palmas,3,MID,76.0,74.0,65.0,70.0,79.0,85.0,78.0
933,-1.562156749974323,-0.14749753582498218,A. Barák,Hellas Verona,3,MID,74.0,66.0,68.0,81.0,66.0,81.0,82.0
934,-1.654863475336953,-0.5566823682324519,21 Giuliano,İstanbul Başakşehir FK,3,MID,77.0,78.0,59.0,76.0,71.0,80.0,81.0
935,-2.0172120541593013,0.39716992589232086,D. Alli,Tottenham Hotspur,3,MID,80.0,80.0,79.0,78.0,60.0,83.0,84.0
936,-2.050637468083867,-0.9390655537856187,Carlos Soler,Valencia CF,3,MID,78.0,86.0,56.0,77.0,82.0,80.0,81.0
937,-1.7516902691375305,-0.0020645738627401516,L. Pellegrini,Roma,3,MID,72.0,80.0,71.0,76.0,70.0,78.0,83.0
938,-1.6471775085115572,-0.28207295430853735,H. Aouar,Olympique Lyonnais,3,MID,74.0,74.0,59.0,72.0,72.0,86.0,86.0
939,-2.1570179603308923,-0.49363794697053887,Joaquín,Real Betis Balompié,3,MID,83.0,75.0,65.0,80.0,77.0,84.0,83.0
940,-1.341003521920779,-0.9175758043806177,E. Forsberg,RB Leipzig,3,MID,74.0,71.0,44.0,71.0,75.0,83.0,86.0
941,-0.018245364797949973,-0.7347121298723305,J. Doku,Stade Rennais FC,3,MID,67.0,51.0,37.0,73.0,44.0,86.0,78.0
942,-1.1379070478764226,-0.32027001220570017,N. Zaniolo,Roma,3,MID,76.0,60.0,60.0,79.0,60.0,80.0,81.0
943,-1.3121135697519235,-1.1813685493312445,N. Lodeiro,Seattle Sounders FC,3,MID,72.0,76.0,42.0,72.0,78.0,81.0,81.0
944,-1.7333743027948272,-0.37810195412789194,J. Draxler,Paris Saint-Germain,3,MID,74.0,65.0,64.0,80.0,76.0,83.0,84.0
945,-1.1709466556983439,-0.8869112809950729,S. Benrahma,West Ham United,3,MID,72.0,69.0,47.0,75.0,69.0,82.0,81.0
946,-1.5835800151775659,-0.767687443691473,L. Waldschmidt,VfL Wolfsburg,3,MID,79.0,83.0,59.0,81.0,63.0,76.0,75.0
947,-0.5477201860977441,-0.9430217367485986,Tete,Shakhtar Donetsk,3,MID,74.0,45.0,42.0,74.0,70.0,82.0,79.0
948,-1.721061326486546,-0.15371619364855849,G. Defrel,U.S. Sassuolo Calcio,3,MID,77.0,69.0,68.0,79.0,69.0,83.0,82.0
949,0.07622947099989452,0.14706010455315813,Riqui Puig,FC Barcelona,3,MID,63.0,55.0,49.0,60.0,51.0,81.0,83.0
950,-1.8435418041485372,-0.649901730308722,G. Lo Celso,Tottenham Hotspur,3,MID,75.0,65.0,60.0,82.0,79.0,83.0,85.0
951,-0.9658127312511179,-0.7539658950772645,Brais Méndez,RC Celta de Vigo,3,MID,75.0,62.0,52.0,73.0,75.0,76.0,77.0
952,-1.5795454363343664,-0.8005439021382201,M. Ødegaard,Arsenal,3,MID,73.0,63.0,52.0,76.0,83.0,85.0,85.0
953,-1.1459436819329176,-0.5504700817644727,A. Claude-Maurice,OGC Nice,3,MID,71.0,65.0,57.0,77.0,69.0,80.0,78.0
954,-0.8307411241124619,-0.6085860079960014,M. Damsgaard,U.C. Sampdoria,3,MID,71.0,47.0,51.0,71.0,82.0,83.0,80.0
955,-1.4481939520610643,-0.930577860172933,Ricardo Horta,SC Braga,3,MID,79.0,71.0,51.0,78.0,70.0,81.0,79.0
956,-0.15999386297413942,-0.9916449553369754,Bryan Gil,Tottenham Hotspur,3,MID,73.0,47.0,34.0,64.0,72.0,82.0,78.0
957,-1.7270838640441684,-0.1953837119058368,Matheus Cunha,Atlético de Madrid,3,MID,78.0,74.0,64.0,77.0,64.0,86.0,83.0
958,-2.0525866176643492,-1.1718290026793035,21 A. Robben,FC Groningen,3,MID,78.0,78.0,48.0,80.0,79.0,86.0,86.0
959,-0.9693265945447805,-0.22558870245833731,D. McNeil,Burnley,3,MID,66.0,62.0,59.0,70.0,75.0,81.0,80.0
960,-1.6017748774811844,-0.27179157719881575,Rodrygo,Real Madrid CF,3,MID,80.0,74.0,62.0,71.0,73.0,84.0,80.0
961,-1.6825467085395027,-0.2841802713105436,N. De la Cruz,River Plate,3,MID,73.0,69.0,69.0,80.0,76.0,81.0,78.0
962,-1.69099189980863,-0.9475592226827222,A. Diamanti,Western United FC,3,MID,64.0,77.0,54.0,81.0,80.0,81.0,82.0
963,-1.1890855152791076,0.02585196742328195,Nuno Padrenda,Clube Atlético Mineiro,3,MID,72.0,55.0,64.0,75.0,67.0,84.0,85.0
964,-0.7271656822951084,0.33740625752182457,M. Zaccagni,Lazio,3,MID,73.0,61.0,66.0,72.0,48.0,82.0,79.0
965,-1.239242653610477,-1.4912473427342507,N. Amiri,Bayer 04 Leverkusen,3,MID,69.0,65.0,37.0,82.0,71.0,85.0,82.0
966,-1.2091690252360718,-0.4989840418512717,Alex Teixeira,Beşiktaş JK,3,MID,77.0,74.0,54.0,74.0,59.0,80.0,81.0
967,-0.7955436344492102,-1.0970787859557696,S. Diop,AS Monaco,3,MID,69.0,60.0,39.0,74.0,69.0,83.0,81.0
968,-0.14204405863840253,0.06282126240937443,G. Castrovilli,Fiorentina,3,MID,69.0,56.0,50.0,65.0,45.0,82.0,83.0
969,-0.9986969830551491,-0.5899292577774592,M. Özil,Fenerbahçe SK,3,MID,67.0,67.0,51.0,70.0,75.0,79.0,82.0
970,-0.8809995852031254,-1.0325664338342901,F. Boulaya,FC Metz,3,MID,69.0,56.0,43.0,75.0,75.0,83.0,80.0
971,-1.0633442516249676,-0.4375181646925349,A. Saint-Maximin,Newcastle United,3,MID,65.0,58.0,53.0,80.0,58.0,91.0,83.0
972,-1.9241580519140167,-1.3656506817031142,F. Ribéry,US Salernitana 1919,3,MID,71.0,78.0,41.0,79.0,81.0,87.0,89.0
973,-1.9557695982079537,-0.36996171167159864,D. Valeri,Portland Timbers,3,MID,71.0,78.0,70.0,80.0,82.0,78.0,80.0
974,-1.1252392741763586,-1.2538537729755534,J. Ikoné,LOSC Lille,3,MID,70.0,70.0,39.0,75.0,72.0,83.0,81.0
975,-0.2539053792199559,-0.9224659130590259,E. Smith Rowe,Arsenal,3,MID,63.0,64.0,36.0,69.0,58.0,79.0,80.0
976,-0.9585226620881077,-0.6024540937369625,David Neres,Ajax,3,MID,74.0,69.0,45.0,73.0,52.0,85.0,85.0
977,-1.0117896351328843,-0.23136257449906397,D. Kamada,Eintracht Frankfurt,3,MID,69.0,71.0,53.0,65.0,68.0,85.0,83.0
978,-0.9088668118084633,-0.5666857887382006,E. Eze,Crystal Palace,3,MID,71.0,69.0,49.0,68.0,68.0,83.0,79.0
979,-1.003001953845146,-0.5510266407307786,N. Gaitán,Club Atlético Peñarol,3,MID,65.0,71.0,54.0,72.0,72.0,78.0,79.0
980,-2.1173608618475295,-0.933842986113557,G. Sigurðsson,Everton,3,MID,74.0,78.0,60.0,84.0,84.0,78.0,83.0
981,-1.4536203002249988,-0.4337785056355679,L. Trossard,Brighton & Hove Albion,3,MID,76.0,75.0,62.0,76.0,69.0,79.0,77.0
982,-0.5804700731935157,0.21136457991966914,Nicolás Filhei,São Paulo,3,MID,69.0,58.0,66.0,68.0,65.0,75.0,77.0
983,-0.9677689160187055,-0.7450269894972279,Denis Suárez,RC Celta de Vigo,3,MID,70.0,63.0,49.0,74.0,70.0,81.0,80.0
984,-0.8421029151497734,-0.284816658161077,Óliver Torres,Sevilla FC,3,MID,66.0,65.0,52.0,69.0,64.0,83.0,84.0
985,-0.8411759761523695,-0.22495794267280145,E. Reynoso,Minnesota United FC,3,MID,63.0,61.0,59.0,70.0,75.0,81.0,78.0
986,-1.0015168652948396,-0.6166726242319469,N. Lang,Club Brugge KV,3,MID,76.0,71.0,48.0,72.0,57.0,84.0,80.0
987,-1.8382063954966414,-0.3062348856922537,Y. Yazıcı,LOSC Lille,3,MID,74.0,69.0,68.0,81.0,76.0,82.0,82.0
988,-1.954276681014352,-0.3094190248665329,G. Kakuta,Racing Club de Lens,3,MID,70.0,79.0,67.0,78.0,78.0,84.0,82.0
989,-1.6253840085612354,0.17143241312852525,Ferran Torres,Manchester City,3,MID,81.0,66.0,73.0,79.0,60.0,84.0,81.0
990,-1.5166271378522307,-0.32472343235382317,R. Barkley,Chelsea,3,MID,68.0,65.0,65.0,81.0,73.0,81.0,82.0
991,-0.34954338483125097,0.47665528702505383,M. Pessina,Atalanta,3,MID,76.0,56.0,63.0,66.0,45.0,78.0,81.0
992,-1.7625205730664277,-0.8946128795622443,Jovane Cabral,Sporting CP,3,MID,74.0,76.0,57.0,82.0,75.0,82.0,78.0
993,-1.5351685825132058,-1.17572187952511,Dani Olmo,RB Leipzig,3,MID,74.0,66.0,43.0,79.0,75.0,86.0,86.0
